metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2018,"Erie County",PA,us-pa-049,0.09000033967886
Metropolitan,2018,"Fayette County",PA,us-pa-051,0.11200054073888
Metropolitan,2018,"Franklin County",PA,us-pa-055,0.1080004113322
Metropolitan,2018,"Lackawanna County",PA,us-pa-069,0.09400023496967
Metropolitan,2018,"Lancaster County",PA,us-pa-071,0.10300021844423
Metropolitan,2018,"Lebanon County",PA,us-pa-075,0.11200030559429
Metropolitan,2018,"Lehigh County",PA,us-pa-077,0.0940000366858
Metropolitan,2018,"Luzerne County",PA,us-pa-079,0.10300038285611
Metropolitan,2018,"Lycoming County",PA,us-pa-081,0.10400073135335
Metropolitan,2018,"Mercer County",PA,us-pa-085,0.11800002321236
Metropolitan,2018,"Monroe County",PA,us-pa-089,0.10900010097636
Metropolitan,2018,"Montgomery County",PA,us-pa-091,0.08000006353624
Metropolitan,2018,"Montour County",PA,us-pa-093,0.08600337268128
Metropolitan,2018,"Northampton County",PA,us-pa-095,0.09800030200401
Metropolitan,2018,"Perry County",PA,us-pa-099,0.09100242406959
Metropolitan,2018,"Philadelphia County",PA,us-pa-101,0.11700007869942
Metropolitan,2018,"Pike County",PA,us-pa-103,0.09100183635993
Metropolitan,2018,"Washington County",PA,us-pa-125,0.1170005219077
Metropolitan,2018,"Westmoreland County",PA,us-pa-129,0.10700012522585
Metropolitan,2018,"Wyoming County",PA,us-pa-131,0.10600207292943
Metropolitan,2018,"York County",PA,us-pa-133,0.10900029386534
Metropolitan,2018,"Bristol County",RI,us-ri-001,0.075
Metropolitan,2018,"Kent County",RI,us-ri-003,0.10600052663373
Metropolitan,2018,"Newport County",RI,us-ri-005,0.08500113800167
Metropolitan,2018,"Providence County",RI,us-ri-007,0.10600004133683
Metropolitan,2018,"Washington County",RI,us-ri-009,0.08500060874153
Metropolitan,2018,"Aiken County",SC,us-sc-003,0.12800075165599
Metropolitan,2018,"Anderson County",SC,us-sc-007,0.14700038652191
Metropolitan,2018,"Beaufort County",SC,us-sc-013,0.08100011680397
Metropolitan,2018,"Berkeley County",SC,us-sc-015,0.13500028529223
Metropolitan,2018,"Calhoun County",SC,us-sc-017,0.11600727209765
Metropolitan,2018,"Charleston County",SC,us-sc-019,0.11000012794432
Metropolitan,2018,"Chester County",SC,us-sc-023,0.15900320223335
Metropolitan,2018,"Clarendon County",SC,us-sc-027,0.1370017265971
Metropolitan,2018,"Darlington County",SC,us-sc-031,0.15600230437633
Metropolitan,2018,"Dorchester County",SC,us-sc-035,0.11900017179179
Metropolitan,2018,"Edgefield County",SC,us-sc-037,0.125
Metropolitan,2018,"Fairfield County",SC,us-sc-039,0.15500253364112
Metropolitan,2018,"Florence County",SC,us-sc-041,0.15300012697917
Metropolitan,2018,"Greenville County",SC,us-sc-045,0.11100006396316
Metropolitan,2018,"Horry County",SC,us-sc-051,0.13500013244582
Metropolitan,2018,"Jasper County",SC,us-sc-053,0.144
Metropolitan,2018,"Kershaw County",SC,us-sc-055,0.14000124041264
Metropolitan,2018,"Lancaster County",SC,us-sc-057,0.1410015671547
Metropolitan,2018,"Laurens County",SC,us-sc-059,0.16300319108874
Metropolitan,2018,"Lexington County",SC,us-sc-063,0.11100033233632
Metropolitan,2018,"Pickens County",SC,us-sc-077,0.10800051367664
Metropolitan,2018,"Richland County",SC,us-sc-079,0.10700028631701
Metropolitan,2018,"Saluda County",SC,us-sc-081,0.13700827825194
Metropolitan,2018,"Spartanburg County",SC,us-sc-083,0.12700040943731
Metropolitan,2018,"Sumter County",SC,us-sc-085,0.1280005099114
Metropolitan,2018,"York County",SC,us-sc-091,0.10700046123097
Metropolitan,2018,"Lincoln County",SD,us-sd-083,0.08500037744395
Metropolitan,2018,"Mccook County",SD,us-sd-087,0.096
Metropolitan,2018,"Meade County",SD,us-sd-093,0.08
Metropolitan,2018,"Minnehaha County",SD,us-sd-099,0.0830000219364
Metropolitan,2018,"Pennington County",SD,us-sd-103,0.09600029301883
Metropolitan,2018,"Turner County",SD,us-sd-125,0.10100193923723
Metropolitan,2018,"Union County",SD,us-sd-127,0.08700716845878
Metropolitan,2018,"Anderson County",TN,us-tn-001,0.10900110704249
Metropolitan,2018,"Blount County",TN,us-tn-009,0.08900039745628
Metropolitan,2018,"Bradley County",TN,us-tn-011,0.1300003789362
Metropolitan,2018,"Campbell County",TN,us-tn-013,0.125
Metropolitan,2018,"Cannon County",TN,us-tn-015,0.09100166635808
Metropolitan,2018,"Carter County",TN,us-tn-019,0.14800071562752
Metropolitan,2018,"Cheatham County",TN,us-tn-021,0.07900016444664
Metropolitan,2018,"Chester County",TN,us-tn-023,0.09700722394221
Metropolitan,2018,"Crockett County",TN,us-tn-033,0.09500517354905
Metropolitan,2018,"Davidson County",TN,us-tn-037,0.08100001519664
Metropolitan,2018,"Dickson County",TN,us-tn-043,0.09300083715975
Metropolitan,2018,"Fayette County",TN,us-tn-047,0.12600356824264
Metropolitan,2018,"Gibson County",TN,us-tn-053,0.14200232699873
Metropolitan,2018,"Grainger County",TN,us-tn-057,0.0980043359831
Metropolitan,2018,"Hamblen County",TN,us-tn-063,0.13600150555172
Metropolitan,2018,"Hamilton County",TN,us-tn-065,0.12200022485847
Metropolitan,2018,"Hawkins County",TN,us-tn-073,0.12400054827066
Metropolitan,2018,"Jefferson County",TN,us-tn-089,0.12200067590402
Metropolitan,2018,"Knox County",TN,us-tn-093,0.10800010297984
Metropolitan,2018,"Loudon County",TN,us-tn-105,0.13300239643958
Metropolitan,2018,"Macon County",TN,us-tn-111,0.11600528340895
Metropolitan,2018,"Madison County",TN,us-tn-113,0.14600138600139
Metropolitan,2018,"Marion County",TN,us-tn-115,0.12100215665581
Metropolitan,2018,"Maury County",TN,us-tn-119,0.11900166872234
Metropolitan,2018,"Montgomery County",TN,us-tn-125,0.11200028277544
Metropolitan,2018,"Morgan County",TN,us-tn-129,0.09000296647879
Metropolitan,2018,"Polk County",TN,us-tn-139,0.11100121728545
Metropolitan,2018,"Roane County",TN,us-tn-145,0.11000142673705
Metropolitan,2018,"Robertson County",TN,us-tn-147,0.10200185142328
Metropolitan,2018,"Rutherford County",TN,us-tn-149,0.10200034223886
Metropolitan,2018,"Sequatchie County",TN,us-tn-153,0.10600176522507
Metropolitan,2018,"Shelby County",TN,us-tn-157,0.11400011521878
Metropolitan,2018,"Smith County",TN,us-tn-159,0.09800461517578
Metropolitan,2018,"Stewart County",TN,us-tn-161,0.08900523560209
Metropolitan,2018,"Sullivan County",TN,us-tn-163,0.12900037269295
Metropolitan,2018,"Sumner County",TN,us-tn-165,0.09200055945291
Metropolitan,2018,"Tipton County",TN,us-tn-167,0.1080012508935
Metropolitan,2018,"Trousdale County",TN,us-tn-169,0.07300832342449
Metropolitan,2018,"Unicoi County",TN,us-tn-171,0.12200171330668
Metropolitan,2018,"Union County",TN,us-tn-173,0.09600598761652
Metropolitan,2018,"Washington County",TN,us-tn-179,0.11900018112661
Metropolitan,2018,"Williamson County",TN,us-tn-187,0.07900006993407
Metropolitan,2018,"Wilson County",TN,us-tn-189,0.09000049625329
Metropolitan,2018,"Archer County",TX,us-tx-009,0.10901184585395
Metropolitan,2018,"Armstrong County",TX,us-tx-011,0.09000708717222
Metropolitan,2018,"Atascosa County",TX,us-tx-013,0.08600046723514
Metropolitan,2018,"Austin County",TX,us-tx-015,0.10300271301789
Metropolitan,2018,"Bandera County",TX,us-tx-019,0.09700506496366
Metropolitan,2018,"Bastrop County",TX,us-tx-021,0.11300093579156
Metropolitan,2018,"Bell County",TX,us-tx-027,0.09300033950796
Metropolitan,2018,"Bexar County",TX,us-tx-029,0.10600006998165
Metropolitan,2018,"Bowie County",TX,us-tx-037,0.0970013564605
Metropolitan,2018,"Brazoria County",TX,us-tx-039,0.10100019459039
Metropolitan,2018,"Brazos County",TX,us-tx-041,0.08100007355285
Metropolitan,2018,"Burleson County",TX,us-tx-051,0.09300109930377
Metropolitan,2018,"Caldwell County",TX,us-tx-055,0.1110024768609
Metropolitan,2018,"Callahan County",TX,us-tx-059,0.09500237981913
Metropolitan,2018,"Cameron County",TX,us-tx-061,0.125
Metropolitan,2018,"Carson County",TX,us-tx-065,0.085
Metropolitan,2018,"Chambers County",TX,us-tx-071,0.07600041720266
Metropolitan,2018,"Clay County",TX,us-tx-077,0.11200098570724
Metropolitan,2018,"Collin County",TX,us-tx-085,0.07200006933501
Metropolitan,2018,"Comal County",TX,us-tx-091,0.08300020840043
Metropolitan,2018,"Coryell County",TX,us-tx-099,0.06400014361884
Metropolitan,2018,"Crosby County",TX,us-tx-107,0.08500362231345
Metropolitan,2018,"Dallas County",TX,us-tx-113,0.08000002148791
Metropolitan,2018,"Denton County",TX,us-tx-121,0.06900008436431
Metropolitan,2018,"Ector County",TX,us-tx-135,0.07200060584259
Metropolitan,2018,"El Paso County",TX,us-tx-141,0.11300015707271
Metropolitan,2018,"Ellis County",TX,us-tx-139,0.11400029381519
Metropolitan,2018,"Falls County",TX,us-tx-145,0.08500527983105
Metropolitan,2018,"Fort Bend County",TX,us-tx-157,0.08100002797542
Metropolitan,2018,"Galveston County",TX,us-tx-167,0.11700041521581
Metropolitan,2018,"Goliad County",TX,us-tx-175,0.09701492537313
Metropolitan,2018,"Grayson County",TX,us-tx-181,0.09600016562461
Metropolitan,2018,"Gregg County",TX,us-tx-183,0.09000011375141
Metropolitan,2018,"Guadalupe County",TX,us-tx-187,0.09500039134178
Metropolitan,2018,"Hardin County",TX,us-tx-199,0.07900098271854
Metropolitan,2018,"Harris County",TX,us-tx-201,0.10100001305698
Metropolitan,2018,"Harrison County",TX,us-tx-203,0.10700018823333
Metropolitan,2018,"Hays County",TX,us-tx-209,0.075
Metropolitan,2018,"Hidalgo County",TX,us-tx-215,0.11800005116454
Metropolitan,2018,"Hudspeth County",TX,us-tx-229,0.07000289268152
Metropolitan,2018,"Hunt County",TX,us-tx-231,0.09700040652767
Metropolitan,2018,"Irion County",TX,us-tx-235,0.08900523560209
Metropolitan,2018,"Jefferson County",TX,us-tx-245,0.1190002644803
Metropolitan,2018,"Johnson County",TX,us-tx-251,0.11000025140999
Metropolitan,2018,"Jones County",TX,us-tx-253,0.075
Metropolitan,2018,"Kaufman County",TX,us-tx-257,0.0920009776195
Metropolitan,2018,"Kendall County",TX,us-tx-259,0.10500259756135
Metropolitan,2018,"Lampasas County",TX,us-tx-281,0.1
Metropolitan,2018,"Liberty County",TX,us-tx-291,0.09500108563125
Metropolitan,2018,"Lubbock County",TX,us-tx-303,0.06800009185478
Metropolitan,2018,"Lynn County",TX,us-tx-305,0.08100289296046
Metropolitan,2018,"Martin County",TX,us-tx-317,0.07400379506641
Metropolitan,2018,"Mclennan County",TX,us-tx-309,0.09100044913541
Metropolitan,2018,"Medina County",TX,us-tx-325,0.09400236890277
Metropolitan,2018,"Midland County",TX,us-tx-329,0.06400027871651
Metropolitan,2018,"Montgomery County",TX,us-tx-339,0.08700000987879
Metropolitan,2018,"Nueces County",TX,us-tx-355,0.11900015627323
Metropolitan,2018,"Oldham County",TX,us-tx-359,0.08202099737533
Metropolitan,2018,"Orange County",TX,us-tx-361,0.12700079143314
Metropolitan,2018,"Parker County",TX,us-tx-367,0.09500025798462
Metropolitan,2018,"Potter County",TX,us-tx-375,0.0790002975305
Metropolitan,2018,"Randall County",TX,us-tx-381,0.08200079493686
Metropolitan,2018,"Robertson County",TX,us-tx-395,0.0930048324487
Metropolitan,2018,"Rockwall County",TX,us-tx-397,0.075
Metropolitan,2018,"Rusk County",TX,us-tx-401,0.10900183710961
Metropolitan,2018,"San Patricio County",TX,us-tx-409,0.08200063045077
Metropolitan,2018,"Smith County",TX,us-tx-423,0.10200002422803
Metropolitan,2018,"Sterling County",TX,us-tx-431,0.08102108768036
Metropolitan,2018,"Tarrant County",TX,us-tx-439,0.11000005486321
Metropolitan,2018,"Taylor County",TX,us-tx-441,0.0800004108379
Metropolitan,2018,"Tom Green County",TX,us-tx-451,0.08600084857628
Metropolitan,2018,"Travis County",TX,us-tx-453,0.06900004789251
Metropolitan,2018,"Upshur County",TX,us-tx-459,0.08200132100396
Metropolitan,2018,"Victoria County",TX,us-tx-469,0.11300136219161
Metropolitan,2018,"Waller County",TX,us-tx-473,0.0980024968789
Metropolitan,2018,"Webb County",TX,us-tx-479,0.07300007461873
Metropolitan,2018,"Wichita County",TX,us-tx-485,0.14400082961734
Metropolitan,2018,"Williamson County",TX,us-tx-491,0.08700018702555
Metropolitan,2018,"Wilson County",TX,us-tx-493,0.07700193959546
Metropolitan,2018,"Wise County",TX,us-tx-497,0.113
Metropolitan,2018,"Box Elder County",UT,us-ut-003,0.09800254993625
Metropolitan,2018,"Cache County",UT,us-ut-005,0.05500018581144
Metropolitan,2018,"Davis County",UT,us-ut-011,0.08300020386637
Metropolitan,2018,"Juab County",UT,us-ut-023,0.08
Metropolitan,2018,"Morgan County",UT,us-ut-029,0.08101057256625
Metropolitan,2018,"Salt Lake County",UT,us-ut-035,0.07300002020692
Metropolitan,2018,"Tooele County",UT,us-ut-045,0.10600143276408
Metropolitan,2018,"Utah County",UT,us-ut-049,0.06200012796724
Metropolitan,2018,"Washington County",UT,us-ut-053,0.0880001366727
Metropolitan,2018,"Weber County",UT,us-ut-057,0.08700044194709
Metropolitan,2018,"Albemarle County",VA,us-va-003,0.08900105938805
Metropolitan,2018,"Alexandria City",VA,us-va-510,0.05500007811402
Metropolitan,2018,"Amelia County",VA,us-va-007,0.10800079412349
Metropolitan,2018,"Amherst County",VA,us-va-009,0.1430009259632
Metropolitan,2018,"Appomattox County",VA,us-va-011,0.1
Metropolitan,2018,"Arlington County",VA,us-va-013,0.05500010513257
Metropolitan,2018,"Augusta County",VA,us-va-015,0.12800081034541
Metropolitan,2018,"Bedford County",VA,us-va-019,0.14100078853989
Metropolitan,2018,"Botetourt County",VA,us-va-023,0.08000153333078
Metropolitan,2018,"Bristol City",VA,us-va-520,0.10200139092806
Metropolitan,2018,"Campbell County",VA,us-va-031,0.13700127951611
Metropolitan,2018,"Charles City County",VA,us-va-036,0.10400416016641
Metropolitan,2018,"Charlottesville City",VA,us-va-540,0.07300136813031
Metropolitan,2018,"Chesapeake City",VA,us-va-550,0.1050003688006
Metropolitan,2018,"Chesterfield County",VA,us-va-041,0.1110002504303
Metropolitan,2018,"Clarke County",VA,us-va-043,0.095
Metropolitan,2018,"Colonial Heights City",VA,us-va-570,0.0860050501186
Metropolitan,2018,"Craig County",VA,us-va-045,0.10202069985214
Metropolitan,2018,"Culpeper County",VA,us-va-047,0.10800247971753
Metropolitan,2018,"Dinwiddie County",VA,us-va-053,0.12600036376864
Metropolitan,2018,"Fairfax City",VA,us-va-600,0.08200391827596
Metropolitan,2018,"Fairfax County",VA,us-va-059,0.06000004724134
Metropolitan,2018,"Falls Church City",VA,us-va-610,0.07200460829493
Metropolitan,2018,"Fauquier County",VA,us-va-061,0.09
Metropolitan,2018,"Fluvanna County",VA,us-va-065,0.1170037743153
Metropolitan,2018,"Franklin City",VA,us-va-620,0.10400398737332
Metropolitan,2018,"Franklin County",VA,us-va-067,0.13200235678028
Metropolitan,2018,"Frederick County",VA,us-va-069,0.10700160672352
Metropolitan,2018,"Fredericksburg City",VA,us-va-630,0.07800357194575
Metropolitan,2018,"Giles County",VA,us-va-071,0.1
Metropolitan,2018,"Gloucester County",VA,us-va-073,0.11100369436868
Metropolitan,2018,"Goochland County",VA,us-va-075,0.09300397877984
Metropolitan,2018,"Greene County",VA,us-va-079,0.08700166112957
Metropolitan,2018,"Hampton City",VA,us-va-650,0.13600062560483
Metropolitan,2018,"Hanover County",VA,us-va-085,0.09800017641796
Metropolitan,2018,"Harrisonburg City",VA,us-va-660,0.06
Metropolitan,2018,"Henrico County",VA,us-va-087,0.10300004902041
Metropolitan,2018,"Hopewell City",VA,us-va-670,0.12000247172959
Metropolitan,2018,"Isle Of Wight County",VA,us-va-093,0.1080008504004
Metropolitan,2018,"James City County",VA,us-va-095,0.10900015280395
Metropolitan,2018,"King And Queen County",VA,us-va-097,0.11300639658849
Metropolitan,2018,"King William County",VA,us-va-101,0.10800670551609
Metropolitan,2018,"Loudoun County",VA,us-va-107,0.05500016460544
Metropolitan,2018,"Lynchburg City",VA,us-va-680,0.0770011159582
Metropolitan,2018,"Madison County",VA,us-va-113,0.10900979536417
Metropolitan,2018,"Manassas City",VA,us-va-683,0.08100253026055
Metropolitan,2018,"Manassas Park City",VA,us-va-685,0.07000081586032
Metropolitan,2018,"Mathews County",VA,us-va-115,0.11100251326445
Metropolitan,2018,"Montgomery County",VA,us-va-121,0.08900065896529
Metropolitan,2018,"Nelson County",VA,us-va-125,0.10500589920782
Metropolitan,2018,"New Kent County",VA,us-va-127,0.08900029489826
Metropolitan,2018,"Newport News City",VA,us-va-700,0.13500083450923
Metropolitan,2018,"Norfolk City",VA,us-va-710,0.10600050052982
Metropolitan,2018,"Petersburg City",VA,us-va-730,0.15900502470828
Metropolitan,2018,"Poquoson City",VA,us-va-735,0.08700886505418
Metropolitan,2018,"Portsmouth City",VA,us-va-740,0.1310009057971
Metropolitan,2018,"Powhatan County",VA,us-va-145,0.09200193041723
Metropolitan,2018,"Prince George County",VA,us-va-149,0.0960027567195
Metropolitan,2018,"Prince William County",VA,us-va-153,0.08800014709082
Metropolitan,2018,"Pulaski County",VA,us-va-155,0.11900345517367
Metropolitan,2018,"Radford City",VA,us-va-750,0.06300349597203
Metropolitan,2018,"Rappahannock County",VA,us-va-157,0.1080174438108
Metropolitan,2018,"Richmond City",VA,us-va-760,0.1
Metropolitan,2018,"Roanoke City",VA,us-va-770,0.11800095622609
Metropolitan,2018,"Roanoke County",VA,us-va-161,0.12700127151666
Metropolitan,2018,"Rockingham County",VA,us-va-165,0.105000745391
Metropolitan,2018,"Salem City",VA,us-va-775,0.1
Metropolitan,2018,"Scott County",VA,us-va-169,0.14900224279717
Metropolitan,2018,"Southampton County",VA,us-va-175,0.11500671520464
Metropolitan,2018,"Spotsylvania County",VA,us-va-177,0.08700041203131
Metropolitan,2018,"Stafford County",VA,us-va-179,0.07900049994231
Metropolitan,2018,"Staunton City",VA,us-va-790,0.08900005210776
Metropolitan,2018,"Suffolk City",VA,us-va-800,0.12700158168261
Metropolitan,2018,"Sussex County",VA,us-va-183,0.09500634786289
Metropolitan,2018,"Virginia Beach City",VA,us-va-810,0.0990002144706
Metropolitan,2018,"Warren County",VA,us-va-187,0.10200302979296
Metropolitan,2018,"Washington County",VA,us-va-191,0.11500232234092
Metropolitan,2018,"Waynesboro City",VA,us-va-820,0.09900572461585
Metropolitan,2018,"Williamsburg City",VA,us-va-830,0.08500408237322
Metropolitan,2018,"Winchester City",VA,us-va-840,0.07500119886827
Metropolitan,2018,"York County",VA,us-va-199,0.10600107696296
Metropolitan,2018,"Chittenden County",VT,us-vt-007,0.06900030424827
Metropolitan,2018,"Franklin County",VT,us-vt-011,0.10700252973788
Metropolitan,2018,"Grand Isle County",VT,us-vt-013,0.09901521933751
Metropolitan,2018,"Asotin County",WA,us-wa-003,0.11600275513718
Metropolitan,2018,"Benton County",WA,us-wa-005,0.0880003417489
Metropolitan,2018,"Chelan County",WA,us-wa-007,0.08600038922209
Metropolitan,2018,"Clark County",WA,us-wa-011,0.09900008026879
Metropolitan,2018,"Cowlitz County",WA,us-wa-015,0.12900155302841
Metropolitan,2018,"Douglas County",WA,us-wa-017,0.08300172436663
Metropolitan,2018,"Franklin County",WA,us-wa-021,0.09300147196574
Metropolitan,2018,"King County",WA,us-wa-033,0.07700000470064
Metropolitan,2018,"Kitsap County",WA,us-wa-035,0.09300021958182
Metropolitan,2018,"Pierce County",WA,us-wa-053,0.10700006473549
Metropolitan,2018,"Skagit County",WA,us-wa-057,0.08500010515911
Metropolitan,2018,"Skamania County",WA,us-wa-059,0.10700244394857
Metropolitan,2018,"Snohomish County",WA,us-wa-061,0.09200001990911
Metropolitan,2018,"Spokane County",WA,us-wa-063,0.09400003147937
Metropolitan,2018,"Stevens County",WA,us-wa-065,0.09200247619609
Metropolitan,2018,"Thurston County",WA,us-wa-067,0.09500032634945
Metropolitan,2018,"Walla Walla County",WA,us-wa-071,0.1020004831024
Metropolitan,2018,"Whatcom County",WA,us-wa-073,0.08200029502877
Metropolitan,2018,"Yakima County",WA,us-wa-077,0.11600061463541
Metropolitan,2018,"Brown County",WI,us-wi-009,0.09500041811264
Metropolitan,2018,"Calumet County",WI,us-wi-015,0.08000108219252
Metropolitan,2018,"Chippewa County",WI,us-wi-017,0.07700122322891
Metropolitan,2018,"Columbia County",WI,us-wi-021,0.09900080395084
Metropolitan,2018,"Dane County",WI,us-wi-025,0.05500004884768
Metropolitan,2018,"Douglas County",WI,us-wi-031,0.0970010774572
Metropolitan,2018,"Eau Claire County",WI,us-wi-035,0.08200015457145
Metropolitan,2018,"Fond Du Lac County",WI,us-wi-039,0.09300078584955
Metropolitan,2018,"Green County",WI,us-wi-045,0.09100032256908
Metropolitan,2018,"Iowa County",WI,us-wi-049,0.10300501775949
Metropolitan,2018,"Kenosha County",WI,us-wi-059,0.08100008013463
Metropolitan,2018,"Kewaunee County",WI,us-wi-061,0.09600103365851
Metropolitan,2018,"La Crosse County",WI,us-wi-063,0.06700020282604
Metropolitan,2018,"Lincoln County",WI,us-wi-069,0.09100009100009
Metropolitan,2018,"Marathon County",WI,us-wi-073,0.07500049531433
Metropolitan,2018,"Milwaukee County",WI,us-wi-079,0.0990000288592
Metropolitan,2018,"Oconto County",WI,us-wi-083,0.09400212860919
Metropolitan,2018,"Outagamie County",WI,us-wi-087,0.10400005816151
Metropolitan,2018,"Ozaukee County",WI,us-wi-089,0.07800041807268
Metropolitan,2018,"Pierce County",WI,us-wi-093,0.07100057985955
Metropolitan,2018,"Racine County",WI,us-wi-101,0.1
Metropolitan,2018,"Rock County",WI,us-wi-105,0.10800029854955
Metropolitan,2018,"Sheboygan County",WI,us-wi-117,0.08300089036898
Metropolitan,2018,"St. Croix County",WI,us-wi-109,0.07700062034739
Metropolitan,2018,"Washington County",WI,us-wi-131,0.09000048801913
Metropolitan,2018,"Waukesha County",WI,us-wi-133,0.08900019011531
Metropolitan,2018,"Winnebago County",WI,us-wi-139,0.08800018429358
Metropolitan,2018,"Berkeley County",WV,us-wv-003,0.11600074726199
Metropolitan,2018,"Boone County",WV,us-wv-005,0.19201076149257
Metropolitan,2018,"Brooke County",WV,us-wv-009,0.14900438744516
Metropolitan,2018,"Cabell County",WV,us-wv-011,0.126000110357
Metropolitan,2018,"Clay County",WV,us-wv-015,0.11900045710803
Metropolitan,2018,"Fayette County",WV,us-wv-019,0.17100172608773
Metropolitan,2018,"Hampshire County",WV,us-wv-027,0.10800411857151
Metropolitan,2018,"Hancock County",WV,us-wv-029,0.11700167145245
Metropolitan,2018,"Jackson County",WV,us-wv-035,0.14800468426268
Metropolitan,2018,"Jefferson County",WV,us-wv-037,0.10600170664644
Metropolitan,2018,"Kanawha County",WV,us-wv-039,0.151000925225
Metropolitan,2018,"Lincoln County",WV,us-wv-043,0.1330008837268
Metropolitan,2018,"Marshall County",WV,us-wv-051,0.13100347435111
Metropolitan,2018,"Mineral County",WV,us-wv-057,0.12400498705284
Metropolitan,2018,"Monongalia County",WV,us-wv-061,0.09100044797985
Metropolitan,2018,"Morgan County",WV,us-wv-065,0.12700544208071
Metropolitan,2018,"Ohio County",WV,us-wv-069,0.10500306936771
Metropolitan,2018,"Preston County",WV,us-wv-077,0.15200239314961
Metropolitan,2018,"Putnam County",WV,us-wv-079,0.11700191347365
Metropolitan,2018,"Raleigh County",WV,us-wv-081,0.16100259291271
Metropolitan,2018,"Wayne County",WV,us-wv-099,0.16900497834098
Metropolitan,2018,"Wirt County",WV,us-wv-105,0.11001124859393
Metropolitan,2018,"Wood County",WV,us-wv-107,0.16500221756618
Metropolitan,2018,"Laramie County",WY,us-wy-021,0.10100110930032
Metropolitan,2018,"Natrona County",WY,us-wy-025,0.09300054817048
Metropolitan,2019,"Fairfield County",CT,us-ct-001,0.07500007083497
Metropolitan,2019,"Hartford County",CT,us-ct-003,0.0940001177891
Metropolitan,2019,"Middlesex County",CT,us-ct-007,0.08200049024114
Metropolitan,2019,"New Haven County",CT,us-ct-009,0.10600003035684
Metropolitan,2019,"New London County",CT,us-ct-011,0.09200023081806
Metropolitan,2019,"Tolland County",CT,us-ct-013,0.08000034516382
Metropolitan,2019,"Windham County",CT,us-ct-015,0.11100120037345
Metropolitan,2019,"Anchorage Municipality",AK,us-ak-020,0.08200000937036
Metropolitan,2019,"Fairbanks North Star Borough",AK,us-ak-090,0.07500070120326
Metropolitan,2019,"Matanuska-Susitna Borough",AK,us-ak-170,0.08100054180964
Metropolitan,2019,"Autauga County",AL,us-al-001,0.10900074625069
Metropolitan,2019,"Baldwin County",AL,us-al-003,0.09900018114778
Metropolitan,2019,"Bibb County",AL,us-al-007,0.11500315312733
Metropolitan,2019,"Blount County",AL,us-al-009,0.11500254123735
Metropolitan,2019,"Calhoun County",AL,us-al-015,0.15400037083391
Metropolitan,2019,"Chilton County",AL,us-al-021,0.13200353798762
Metropolitan,2019,"Colbert County",AL,us-al-033,0.13200084751748
Metropolitan,2019,"Elmore County",AL,us-al-051,0.15800019548431
Metropolitan,2019,"Etowah County",AL,us-al-055,0.15200112272107
Metropolitan,2019,"Geneva County",AL,us-al-061,0.11100507308253
Metropolitan,2019,"Greene County",AL,us-al-063,0.14600550964187
Metropolitan,2019,"Hale County",AL,us-al-065,0.13300944174535
Metropolitan,2019,"Henry County",AL,us-al-067,0.14300712410949
Metropolitan,2019,"Houston County",AL,us-al-069,0.15400063151247
Metropolitan,2019,"Jefferson County",AL,us-al-073,0.13100001218586
Metropolitan,2019,"Lauderdale County",AL,us-al-077,0.11800091905365
Metropolitan,2019,"Lawrence County",AL,us-al-079,0.10900285805017
Metropolitan,2019,"Lee County",AL,us-al-081,0.10500081846456
Metropolitan,2019,"Limestone County",AL,us-al-083,0.11700012012333
Metropolitan,2019,"Lowndes County",AL,us-al-085,0.13701236917222
Metropolitan,2019,"Madison County",AL,us-al-089,0.1160002417116
Metropolitan,2019,"Mobile County",AL,us-al-097,0.13900039329002
Metropolitan,2019,"Montgomery County",AL,us-al-101,0.1480007183048
Metropolitan,2019,"Morgan County",AL,us-al-103,0.11600084737259
Metropolitan,2019,"Pickens County",AL,us-al-107,0.12400076741063
Metropolitan,2019,"Russell County",AL,us-al-113,0.13700264321302
Metropolitan,2019,"Shelby County",AL,us-al-117,0.09800034476814
Metropolitan,2019,"St. Clair County",AL,us-al-115,0.12300028170267
Metropolitan,2019,"Tuscaloosa County",AL,us-al-125,0.11500044876973
Metropolitan,2019,"Washington County",AL,us-al-129,0.1410008071025
Metropolitan,2019,"Benton County",AR,us-ar-007,0.09100022053369
Metropolitan,2019,"Cleveland County",AR,us-ar-025,0.11300463269358
Metropolitan,2019,"Craighead County",AR,us-ar-031,0.12700052927389
Metropolitan,2019,"Crawford County",AR,us-ar-033,0.125
Metropolitan,2019,"Crittenden County",AR,us-ar-035,0.13500222189305
Metropolitan,2019,"Faulkner County",AR,us-ar-045,0.11800043140638
Metropolitan,2019,"Franklin County",AR,us-ar-047,0.11400602409639
Metropolitan,2019,"Garland County",AR,us-ar-051,0.12000051574306
Metropolitan,2019,"Grant County",AR,us-ar-053,0.09800507798332
Metropolitan,2019,"Jefferson County",AR,us-ar-069,0.15600159776313
Metropolitan,2019,"Lincoln County",AR,us-ar-079,0.09000375798572
Metropolitan,2019,"Little River County",AR,us-ar-081,0.1110029211295
Metropolitan,2019,"Lonoke County",AR,us-ar-085,0.08700162196824
Metropolitan,2019,"Madison County",AR,us-ar-087,0.10400647511129
Metropolitan,2019,"Miller County",AR,us-ar-091,0.13300339278488
